1.422323E+00,1.418015E+00
1.609321E+00,1.447252E+00
2.016664E+00,1.510056E+00
2.403899E+00,1.567906E+00
2.801194E+00,1.625289E+00
3.201291E+00,1.681042E+00
3.601460E+00,1.734763E+00
4.014616E+00,1.788076E+00
4.224121E+00,1.814193E+00
4.415640E+00,1.837618E+00
4.805972E+00,1.883979E+00
5.309477E+00,1.941346E+00
5.901504E+00,2.005484E+00
6.500973E+00,2.066745E+00
6.809468E+00,2.096937E+00
7.108941E+00,2.125517E+00
8.002648E+00,2.206457E+00
9.005637E+00,2.290185E+00
1.002246E+01,2.368387E+00
1.050165E+01,2.403180E+00
1.200021E+01,2.504599E+00
1.401407E+01,2.625801E+00
1.602728E+01,2.733251E+00
1.800251E+01,2.827956E+00
2.001527E+01,2.916314E+00
2.204663E+01,2.999261E+00
2.397154E+01,3.073792E+00
2.699901E+01,3.187029E+00
2.803091E+01,3.225244E+00
3.008533E+01,3.302077E+00
3.504945E+01,3.498485E+00
4.001307E+01,3.720506E+00
4.997554E+01,4.273092E+00
5.998584E+01,4.981284E+00
7.011870E+01,5.834853E+00
7.999364E+01,6.766481E+00
8.993283E+01,7.771886E+00
1.000578E+02,8.838632E+00
1.250800E+02,1.154498E+01
1.500745E+02,1.424373E+01
1.745803E+02,1.684745E+01
1.997633E+02,1.948154E+01
2.249136E+02,2.208242E+01
2.498676E+02,2.464570E+01
2.729505E+02,2.701049E+01
2.732952E+02,2.704560E+01
2.997306E+02,2.975556E+01
