1.21379078187344E+00,1.98997269453340E+00
1.31295551422915E+00,2.00754597676767E+00
1.39955230807334E+00,2.02275930473778E+00
1.60678205239352E+00,2.05974621010344E+00
1.79530089388384E+00,2.09277500480773E+00
2.00533075563252E+00,2.12881853719337E+00
2.19936769764407E+00,2.16159255339086E+00
2.40878113825499E+00,2.19636375495399E+00
2.60167187892787E+00,2.22781170683842E+00
2.79755467176965E+00,2.25916229578537E+00
2.99822764266807E+00,2.29061695100009E+00
3.20086913725059E+00,2.32178481793145E+00
3.40032138563107E+00,2.35162851373250E+00
3.60291834764833E+00,2.38210090896658E+00
3.79783073578832E+00,2.41021065857823E+00
4.00586227483821E+00,2.43949509616381E+00
4.20544931788789E+00,2.46709747064564E+00
4.64208568822697E+00,2.52501432823282E+00
5.04777859474345E+00,2.57717398382590E+00
5.55525590195410E+00,2.63957046975911E+00
6.26853203581733E+00,2.72223936802472E+00
7.08524974435040E+00,2.80999548722323E+00
8.10771641747208E+00,2.91112139147943E+00
9.13391761261785E+00,3.00445898695994E+00
1.01567851713958E+01,3.09024842796194E+00
1.11735925750780E+01,3.16946165567185E+00
1.21837494306432E+01,3.24272947015323E+00
1.31859996768376E+01,3.31073166778307E+00
1.41813902781299E+01,3.37414667582562E+00
1.51738548185534E+01,3.43345452809150E+00
1.61552590284595E+01,3.48902381749172E+00
1.71365262450323E+01,3.54192788981540E+00
1.81159239551941E+01,3.59250273325129E+00
1.90913998878960E+01,3.64041409667937E+00
2.00720472797278E+01,3.68674270315551E+00
2.11550013539336E+01,3.73614672232225E+00
2.27321874431142E+01,3.80524033337151E+00
2.43336539874586E+01,3.87217762185714E+00
2.59682363706702E+01,3.93923924915008E+00
2.76084651757074E+01,4.00532872400846E+00
2.92385972078661E+01,4.07114272884290E+00
3.10618529118865E+01,4.14518266619957E+00
3.31828415969651E+01,4.23358185224800E+00
3.61844588644068E+01,4.36480429249869E+00
3.91836177642817E+01,4.50504970920301E+00
4.21762921712561E+01,4.65612728087722E+00
4.51762077913539E+01,4.81949864622916E+00
4.81675923511996E+01,4.99544405553904E+00
5.01653435260202E+01,5.12034682455706E+00
5.51568965987399E+01,5.45728464587654E+00
6.01621692943781E+01,5.82889601322563E+00
6.51562912219127E+01,6.23042054784735E+00
7.01512540062992E+01,6.65970624031822E+00
7.51451855998157E+01,7.11135014218975E+00
8.01359733588537E+01,7.58126665753290E+00
8.51308732308660E+01,8.06699590499696E+00
9.01201551952000E+01,8.56406802002132E+00
9.51189053208420E+01,9.07143307156814E+00
1.00117329852778E+02,9.58458841914595E+00
1.10116387350377E+02,1.06234725004428E+01
1.20094997932290E+02,1.16680111856470E+01
1.30091666891791E+02,1.27128415692827E+01
1.40096252117920E+02,1.37539382289106E+01
1.50093681219432E+02,1.47868931900841E+01
1.60087520965124E+02,1.58118798842595E+01
1.70078355065343E+02,1.68285273368006E+01
1.80074647387837E+02,1.78382810532905E+01
1.90075485948142E+02,1.88420425311962E+01
2.00076092568924E+02,1.98397321252071E+01
2.10068333644163E+02,2.08309926152658E+01
2.20060016966744E+02,2.18181978536930E+01
2.30069613290489E+02,2.28035684125399E+01
2.40066114446255E+02,2.37848252859450E+01
2.50063952239398E+02,2.47639808574307E+01
2.60070295030940E+02,2.57428649118819E+01
2.70063374467314E+02,2.67199875585705E+01
2.80069841111116E+02,2.76971332714837E+01
2.90059526150135E+02,2.86737635304306E+01
3.00063516392475E+02,2.96518929976300E+01
3.10062105323242E+02,3.06298627365197E+01
3.15067304488136E+02,3.11201040535153E+01
3.20078575704639E+02,3.16110308124484E+01
3.26082191189671E+02,3.21999902851650E+01
3.30084327284070E+02,3.25918909013443E+01
