1.18945282611969E+00,1.75433903828989E+00
1.30004030973628E+00,1.77366765796735E+00
1.40150111279818E+00,1.79158017649382E+00
1.60177270396987E+00,1.82680989896568E+00
1.79743586128795E+00,1.86129767360891E+00
2.00057188440867E+00,1.89673161264957E+00
2.19884790618725E+00,1.93100274860723E+00
2.41359785816223E+00,1.96754969566145E+00
2.59967513831483E+00,1.99868291968126E+00
2.78885205626504E+00,2.02975072421153E+00
2.98341786353426E+00,2.06111300407295E+00
3.20177709026902E+00,2.09544548844199E+00
3.40372305724054E+00,2.12650790358781E+00
3.60314457263557E+00,2.15653757179983E+00
3.79318032366185E+00,2.18468902844485E+00
4.00487155462811E+00,2.21545155123402E+00
4.20162013577035E+00,2.24337104438288E+00
4.61185634569755E+00,2.30000883062146E+00
5.01283155642558E+00,2.35290077025143E+00
5.51921488845657E+00,2.41669194864598E+00
6.22810191708838E+00,2.50098205153962E+00
7.03733394069472E+00,2.59072527522239E+00
8.04668680529199E+00,2.69349706161143E+00
9.06382377477749E+00,2.78843684001478E+00
1.00788165341793E+01,2.87589061302426E+00
1.10941663906798E+01,2.95699820285171E+00
1.21018074525032E+01,3.03194705496797E+00
1.31061620377559E+01,3.10173763984818E+00
1.41061626698717E+01,3.16674909267714E+00
1.51023573730727E+01,3.22818478003108E+00
1.60972206636254E+01,3.28578015830611E+00
1.70905199956764E+01,3.34045477795429E+00
1.80807775773907E+01,3.39237843839842E+00
1.90707117092525E+01,3.44204098744795E+00
2.00637200303052E+01,3.48995700745546E+00
2.11555209779261E+01,3.54033587583102E+00
2.27434938293657E+01,3.61089190878738E+00
2.43356571241564E+01,3.67880986485420E+00
2.60120513006641E+01,3.74853464344989E+00
2.77344644518235E+01,3.81905254977008E+00
2.94230744406242E+01,3.88814701866653E+00
3.12961593218919E+01,3.96568355618949E+00
3.34430963232210E+01,4.05666293941652E+00
3.64636327282284E+01,4.19118628245142E+00
3.94529005185780E+01,4.33396344658671E+00
4.24200077468478E+01,4.48672314141692E+00
4.53981733835015E+01,4.65239125377365E+00
4.83817121978417E+01,4.83195869492427E+00
5.03696166173449E+01,4.95821912653861E+00
5.53707964812931E+01,5.30208645359663E+00
6.03835101128897E+01,5.68109031077198E+00
6.53971747724462E+01,6.09125882964114E+00
7.04033184174880E+01,6.52756919719525E+00
7.53993235101802E+01,6.98587015501919E+00
8.03914044430798E+01,7.46239117087505E+00
8.53846896612363E+01,7.95411428515870E+00
9.03753353206876E+01,8.45708858606429E+00
9.53647323921814E+01,8.96905084729998E+00
1.00351019271060E+02,9.48760563710657E+00
1.10422183649040E+02,1.05446763215821E+01
1.20301845685689E+02,1.15870017586130E+01
1.30299924131861E+02,1.26401553155596E+01
1.40286327693342E+02,1.36874309241635E+01
1.50272642493782E+02,1.47272767124627E+01
1.60260320413202E+02,1.57589002804909E+01
1.70249040977609E+02,1.67835638693799E+01
1.80238578514695E+02,1.77999936510776E+01
1.90236680938752E+02,1.88097791530287E+01
2.00232538785813E+02,1.98136713154069E+01
2.10219088085515E+02,2.08120854529078E+01
2.20206462466089E+02,2.18046155917359E+01
2.30218141420486E+02,2.27980372834346E+01
2.40216750057654E+02,2.37855636561275E+01
2.50203153529980E+02,2.47703422688823E+01
2.60217618580940E+02,2.57560500035358E+01
2.70211243605040E+02,2.67403269889015E+01
2.80215566975985E+02,2.77243573479576E+01
2.90208547644466E+02,2.87067911974718E+01
3.00220425007408E+02,2.96924517762303E+01
3.10218824240092E+02,3.06773618191484E+01
3.15226153989781E+02,3.11700806927763E+01
3.20236281791910E+02,3.16645343806676E+01
3.26236242540129E+02,3.22556747473226E+01
3.30231171633635E+02,3.26511573797937E+01
