1.401,1.9212
1.511,1.9411
1.599,1.9570
2.025,2.0316
2.405,2.0959
2.806,2.1610
3.202,2.2226
3.601,2.2823
3.990,2.3382
4.201,2.3675
4.607,2.4222
5.398,2.5225
6.204,2.6171
7.055,2.7092
8.052,2.8087
9.017,2.8971
10.047,2.9844
11.039,3.0622
13.009,3.2015
14.006,3.2655
16.034,3.3849
18.010,3.4893
20.058,3.5881
22.508,3.6971
25.077,3.8043
27.553,3.9043
30.013,4.0035
32.536,4.1070
34.997,4.2123
40.423,4.4666
50.423,5.0388
60.446,5.7557
70.461,6.5951
80.372,7.5166
90.354,8.5053
100.761,9.5744
125.911,12.2132
151.327,14.8650
177.930,17.5882
201.370,19.9472
227.029,22.4986
252.653,25.0273
272.900,27.0189
273.409,27.0688
300.026,29.6863
