1.20095470526216E+00,3.91544836872238E+04
1.30013635540751E+00,3.16028880169548E+04
1.40088166764776E+00,2.60783380749458E+04
1.59867340902689E+00,1.89766233956429E+04
1.79858049651791E+00,1.46531025350554E+04
1.99996463683819E+00,1.17944029201235E+04
2.19996282912078E+00,9.83150245142124E+03
2.39935378644980E+00,8.40389057663194E+03
2.60051123161321E+00,7.31809034157815E+03
2.79921163481929E+00,6.48199453937863E+03
2.98893584304000E+00,5.84467371454184E+03
3.19214759757365E+00,5.28856801109510E+03
3.39942255499329E+00,4.82360912839370E+03
3.59992664276163E+00,4.44772345500025E+03
3.80043902195766E+00,4.12769187357244E+03
4.00082069743999E+00,3.85386137328296E+03
4.20604500974692E+00,3.61034502284764E+03
4.64567165974719E+00,3.18925502720082E+03
5.04649157941815E+00,2.88745188796058E+03
5.55166705654532E+00,2.58679863965900E+03
6.25314583094769E+00,2.27071736160708E+03
7.06541436233463E+00,1.99961101027957E+03
8.07221087201760E+00,1.75179040592938E+03
9.08161828049773E+00,1.56669460311616E+03
1.00943107041464E+01,1.42224265737598E+03
1.11097981263773E+01,1.30605634247293E+03
1.21218659595558E+01,1.21060833346346E+03
1.31302594470245E+01,1.13080305922410E+03
1.41315703784297E+01,1.06291860966600E+03
1.51231054792362E+01,1.00454527029165E+03
1.61126532036610E+01,9.53406404119192E+02
1.70977562954776E+01,9.08092799055928E+02
1.80802583838565E+01,8.67660268069794E+02
1.90631318483086E+01,8.31216055650533E+02
2.00472242205962E+01,7.97974576558941E+02
2.11370933513437E+01,7.64548288406937E+02
2.27209282517336E+01,7.21174894180930E+02
2.43252351572041E+01,6.82480324398250E+02
2.59414036740056E+01,6.47877064497784E+02
2.75616773494379E+01,6.16784604606902E+02
2.91827598208112E+01,5.88781478549575E+02
3.10136324558704E+01,5.60290049317265E+02
3.31278935453216E+01,5.30880187680596E+02
3.61348406163788E+01,4.94308036481415E+02
3.91367793404835E+01,4.62800148854858E+02
4.21246710391156E+01,4.35455168610177E+02
4.51187883407394E+01,4.11254802959738E+02
4.81105975398969E+01,3.89778548799059E+02
5.01062691426707E+01,3.76739427747687E+02
5.51073294118003E+01,3.47745655551411E+02
6.01060966135119E+01,3.23147036737105E+02
6.51063878192186E+01,3.01913630252534E+02
7.01039497877409E+01,2.83469649775265E+02
7.51000316646110E+01,2.67208678863067E+02
8.00940728888353E+01,2.52798930137615E+02
8.50893267359140E+01,2.39895982390856E+02
9.00849864351825E+01,2.28267382017480E+02
9.50807537805529E+01,2.17754838241611E+02
1.00084408388873E+02,2.08146449231861E+02
1.10090873060101E+02,1.91322239562606E+02
1.20081423413658E+02,1.77037860885919E+02
1.30073190999915E+02,1.64724826038226E+02
1.40069052013453E+02,1.54019127683746E+02
1.50068642992592E+02,1.44583739106409E+02
1.60073336023967E+02,1.36263809659327E+02
1.70078491660206E+02,1.28839791238577E+02
1.80081724689231E+02,1.22189177245871E+02
1.90078994580457E+02,1.16189105551983E+02
2.00076087887463E+02,1.10767984904857E+02
2.10087022195754E+02,1.05833997873781E+02
2.20088954942248E+02,1.01338677882605E+02
2.30081123423698E+02,9.72250245838297E+01
2.40092724748519E+02,9.34507949805504E+01
2.50092484787868E+02,8.99711647756226E+01
2.60084028753782E+02,8.67629794507253E+01
2.70090938728417E+02,8.37846858040952E+01
2.80088900288167E+02,8.10301357972119E+01
2.90104601151672E+02,7.84556658461092E+01
3.00113251873765E+02,7.60716132946528E+01
3.10130161246473E+02,7.38388034705879E+01
3.15139221604485E+02,7.27783305459059E+01
3.20140852086581E+02,7.17451992635273E+01
3.26142297316829E+02,7.05604981110249E+01
3.30160694495728E+02,6.97897146016371E+01
