11755.7343,1.206
9800.3862,1.311
8459.2109,1.4072
6560.7913,1.6024
5312.301,1.8012
4452.3816,2.0014
3828.4022,2.2016
3349.0619,2.4054
2990.2232,2.6029
2703.3127,2.7996
2461.9626,3.003
2260.7336,3.2097
2099.7306,3.4066
1961.4654,3.6047
1842.6965,3.8015
1736.2682,4.0041
1641.0326,4.21
1456.3029,4.7047
1338.0657,5.1049
1217.7681,5.6085
1086.9336,6.3136
973.2463,7.1233
866.1076,8.1405
783.796,9.1648
718.8983,10.1854
666.3151,11.2027
622.8958,12.211
586.2805,13.2121
554.792,14.2069
527.4478,15.1971
503.4218,16.1775
481.9838,17.1555
462.7305,18.1324
445.2803,19.107
429.2825,20.0848
413.1603,21.1628
392.1728,22.7341
373.1091,24.3392
355.6206,25.9969
339.9455,27.6546
325.912,29.299
311.7339,31.1312
296.9475,33.2595
278.6609,36.2668
262.7966,39.2682
248.9424,42.2598
236.6975,45.2589
225.7446,48.2458
219.0724,50.2451
204.265,55.2329
191.5635,60.2345
180.5359,65.2294
170.9305,70.2216
162.4282,75.2172
154.859,80.2064
148.0373,85.1983
141.8525,90.1863
136.2125,95.1873
131.0726,100.1825
121.9189,110.2772
114.2242,120.157
107.4597,130.1546
101.521,140.1544
96.268,150.1502
91.5876,160.1417
87.3789,170.1322
83.5837,180.129
80.1413,190.1296
77.0107,200.1291
74.1418,210.1206
71.5194,220.1112
69.0973,230.1204
66.866,240.1164
64.7982,250.1117
62.8854,260.1207
61.1007,270.1112
59.4401,280.1181
57.8937,290.1052
56.4442,300.1086
55.0867,310.1065
54.4391,315.1118
53.812,320.1242
53.0849,326.124
52.6138,330.1212
