


		Rh/Fe THERMOMETER CALIBRATION FILE
		----------------------------------

Temperature K	Resistance in ohms

          NEXT SENSOR
 20.118	     3.19329
 25.432	     3.42274
 27.407	     3.50280
 30.167	     3.61476
 35.053	     3.82220
 39.803	     4.04587
 50.072	     4.63492
 60.420	     5.38555
 70.240	     6.22296
 80.265	     7.17138
 90.310	     8.18471
100.336	     9.23266
125.590	    11.93216
150.780	    14.60701
175.841	    17.21790
200.071	    19.69844
226.678	    22.38804
249.963	    24.72262
273.147	    27.03900
273.236	    27.04720
301.023	    29.82294

(*****************************************************************************)

 NEXT SENSOR 

 3482
  1.509	     1.57205
  2.006	     1.65873
  2.812	     1.79150
  3.219	     1.85481
  4.005      1.96946
  4.215	     1.99851
  5.382	     2.14954
  7.028	     2.33590
  8.007	     2.43410
  9.985	     2.60958
 12.899	     2.82543
 16.113	     3.02123
 20.117	     3.22367
 25.432	     3.45287
 27.408      3.53290
 30.167	     3.64481
 35.053	     3.85175
 39.803	     4.07476
 50.072	     4.66213
 60.420	     5.41050
 70.240	     6.24519
 80.265	     7.19066
 90.310	     8.20118
100.336	     9.24700
125.590	    11.93911
150.780	    14.60847
175.841	    17.21486
200.071	    19.69202
226.679	    22.37793
249.963	    24.70966
273.148	    27.02333
273.236	    27.03145
301.023	    29.80484

(*****************************************************************************)

 NEXT SENSOR 

 3483
  1.515	     1.59821
  2.002	     1.68356
  2.805	     1.81685
  3.204	     1.87917
  3.966	     1.99141
  4.169	     2.01954
  5.356	     2.17432
  7.053	     2.36695
  8.027	     2.46484
 10.030	     2.64257
 12.880	     2.85388
 16.128	     3.05224
 20.115	     3.25417
 25.449	     3.48464
 27.449	     3.56573
 30.221	     3.67841
 35.002	     3.88119
 40.111	     4.12253
 50.093	     4.69630
 60.455	     5.44640
 70.238	     6.27865
 80.287	     7.22687
 90.350	     8.23872
100.347	     9.28127
125.564	    11.96740
150.704	    14.62925
175.827	    17.23930
200.089	    19.71662
226.709	    22.39963
250.168	    24.74531
272.968	    27.01710
273.165	    27.03679
301.174	    29.82671

(*****************************************************************************)

 NEXT SENSOR 

 3455
  1.515	     1.57923
  2.005	     1.66457
  2.808	     1.79672
  3.206	     1.85847
  3.965	     1.96972
  4.164	     1.99734
  5.362	     2.15270
  7.057	     2.34432
  8.031	     2.44196
 10.030	     2.61891
 12.880	     2.82965
 16.129	     3.02761
 20.115	     3.22929
 25.444	     3.45911
 27.453	     3.54054
 30.223	     3.65286
 35.002	     3.85535
 40.111	     4.09619
 50.092	     4.66896
 60.453	     5.41810
 70.235	     6.24911
 80.291	     7.19692
 90.349	     8.20732
100.342	     9.24871
125.557	    11.93374
150.704	    14.59525
175.825	    17.20492
200.089	    19.68252
226.710	    22.36604
250.168	    24.71234
272.990	    26.98734
273.163	    27.00463
301.170	    29.79556

(*****************************************************************************)

 NEXT SENSOR 

 3456
  1.515	     1.59329
  2.005	     1.67911
  2.807	     1.81206
  3.206	     1.87415
  3.965	     1.98566
  4.164	     2.01346 
  5.362	     2.16932
  7.057	     2.36132
  8.030	     2.45887
 10.030	     2.63600
 12.880	     2.84688
 16.129	     3.04488
 20.115	     3.24658
 25.444	     3.47630
 27.453	     3.55779
 30.223	     3.67018
 35.002	     3.87256
 40.111	     4.11355
 50.092	     4.68658
 60.453	     5.43602
 70.235	     6.26714
 80.291	     7.21477
 90.349	     8.22531
100.342	     9.26663
125.558	    11.94964
150.704	    14.60912
175.825	    17.21628
200.089	    19.69151
226.710	    22.37172
250.168	    24.71471
272.988	    26.98627
273.163	    27.00401
301.170	    29.79088

(*****************************************************************************)

 NEXT SENSOR 

 3474
  1.509	     1.59786
  2.006	     1.68444
  2.812	     1.81704
  3.221	     1.88040
  4.005	     1.99456
  4.215	     2.02359
  5.381	     2.17408
  7.029	     2.35978
  8.007	     2.45743
  9.984	     2.63205
 12.900	     2.84675
 16.113	     3.04154
 20.118	     3.24351
 25.432	     3.47268
 27.407	     3.55301
 30.167	     3.66535
 35.054	     3.87371
 39.803	     4.09849
 50.072	     4.69070
 60.420	     5.44369
 70.240	     6.28196
 80.265	     7.23024
 90.310	     8.24242
100.336	     9.28935
125.590	    11.98152
150.780	    14.65017
175.841	    17.25516
200.070	    19.73038
226.678	    22.41347
249.963	    24.74287
273.147	    27.05362
273.236	    27.06201
301.023	    29.83097

(*****************************************************************************)

 NEXT SENSOR 

 3475
  1.509	     1.59227
  2.006	     1.67972
  2.812	     1.81368
  4.005	     1.99285
  4.215	     2.02221
  5.381	     2.17419
  7.029	     2.36167
  8.007	     2.46020
  9.984	     2.63631
 12.900	     2.85288
 16.113	     3.04910
 20.118	     3.25209
 25.432	     3.48183
 27.407	     3.56210
 30.167	     3.67425
 35.054	     3.88177
 39.803	     4.10518
 50.072	     4.69412
 60.420	     5.44391
 70.240	     6.27996
 80.265	     7.22647
 90.310	     8.23768
100.335	     9.28348
125.590	    11.97412
150.780	    14.64132
175.841	    17.24434
200.070	    19.71756
226.678	    22.39812
249.963	    24.72535
273.147	    27.03422
273.236	    27.04253
301.023	    29.80892

(*****************************************************************************)

 NEXT SENSOR 

 3476
  1.509	     1.58287
  2.006	     1.66961
  2.812	     1.80263
  3.222	     1.86629
  4.005	     1.98074
  4.215	     2.00996
  5.381	     2.16111
  7.029	     2.34789
  8.006	     2.44612
  9.984	     2.62177
 12.900	     2.83774
 16.113	     3.03358
 20.119	     3.23587
 25.432	     3.46528
 27.407	     3.54561
 30.167	     3.65754
 35.054	     3.86458
 39.803	     4.08767
 50.072	     4.67529
 60.420	     5.42311
 70.240	     6.25776
 80.265	     7.20281
 90.310	     8.21265
100.335	     9.25775
125.590	    11.94734
150.780	    14.61384
175.842	    17.21741
200.070	    19.69139
226.677	    22.37335
249.962	    24.70239
273.147	    27.01338
273.236	    27.02177
301.023	    29.70915

(*****************************************************************************)

 NEXT SENSOR 

 3477
  1.509	     1.59732
  2.006	     1.68450
  2.811	     1.81793
  3.219	     1.88146
  4.005	     1.99679
  4.215	     2.02597
  5.382	     2.17780
  7.028	     2.36459
  8.007	     2.46301
  9.985	     2.63881
 12.899	     2.85496
 16.112	     3.05087
 20.117	     3.25351
 25.432	     3.48298
 27.408	     3.56306
 30.167	     3.67502
 35.052	     3.88220
 39.803	     4.10548 
 50.072	     4.69332
 60.420	     5.44199
 70.240	     6.27687
 80.265	     7.22225
 90.310	     8.23218
100.336	     9.27723
125.590	    11.96647
150.780	    14.63209
175.841	    17.23436
200.071	    19.70733
226.679	    22.38808
249.963	    24.71563
273.148	    27.02514
273.236	    27.03331
301.023	    29.80069

(*****************************************************************************)

 NEXT SENSOR 

 3428
  1.511	      1.56866
  1.999	      1.65385
  2.814	      1.78829
  3.228	      1.85250
  4.006	      1.96584
  4.215	      1.99485
  5.375	      2.14484
  7.035	      2.33246
  8.037	      2.43272
 10.024	      2.60817
 12.885	      2.81944
 16.121	      3.01633
 20.122	      3.21831
 25.460	      3.44801
 27.542	      3.53240
 30.222	      3.64079
 34.954	      3.84076
 39.792	      4.06763
 50.053	      4.65417
 60.402	      5.40220
 70.117	      6.22751
 80.278	      7.18545
 90.320	      8.19583
100.327	      9.24027
125.527	     11.92785
150.863	     14.61430
175.602	     17.18927
199.964	     19.68218
226.583	     22.37142
249.914	     24.71027
273.048	     27.02160
273.302	     27.04690
300.879	     29.80106

(*****************************************************************************)

 NEXT SENSOR 

 3429
  1.511	      1.52060
  1.999	      1.60206
  2.814	      1.73096
  3.228	      1.79249
  4.006	      1.90125
  4.215	      1.92899
  5.374	      2.07278
  7.035	      2.25294
  8.038	      2.34936
 10.024	      2.51806
 12.885	      2.72166
 16.121	      2.91193
 20.122	      3.10884
 25.460	      3.33607
 27.543	      3.42035
 30.222	      3.52950
 34.954	      3.73256
 39.793	      3.96362
 50.053	      4.56125
 60.403	      5.31978
 70.118	      6.15289
 80.278	      7.11618
 90.320	      8.13022
100.327	      9.17659
125.527	     11.86631
150.863	     14.55435
175.602	     17.13158
199.964	     19.62733
226.583	     22.31993
249.914	     24.66146
273.048	     26.97529
273.303	     27.00083
300.879	     29.75734

(*****************************************************************************)

 NEXT SENSOR 

 3430
  1.511	      1.56760
  1.999	      1.65288
  2.814	      1.78754
  3.228	      1.85192
  4.006	      1.96568
  4.215	      1.99477
  5.374	      2.14502
  7.035	      2.33290
  8.038	      2.43341
 10.024	      2.60936
 12.885	      2.82126
 16.121	      3.01875
 20.122	      3.22140
 25.460	      3.45192
 27.543	      3.53642
 30.222	      3.64525
 34.954	      3.84567
 39.793	      4.07311
 50.054	      4.66018
 60.403	      5.40874
 70.118	      6.23439
 80.278	      7.19245
 90.320	      8.20329
100.327	      9.24818
125.527	     11.93671
150.863	     14.62437
175.602	     17.20036
199.964	     19.69450
226.583	     22.38458
249.914	     24.72427
273.048	     27.03614
273.303	     27.06157
300.879	     29.81628

(*****************************************************************************)

 NEXT SENSOR 

 3431
  1.511	      1.55129
  1.999	      1.63650
  2.814	      1.77094
  3.228	      1.83517
  4.006	      1.94865
  4.215	      1.97767
  5.374	      2.12772
  7.035	      2.31566
  8.038	      2.41611
 10.024	      2.59191
 12.885	      2.80370
 16.121	      3.00104
 20.122	      3.20341
 25.460	      3.43385
 27.543	      3.51832
 30.222	      3.62706
 34.954	      3.82763
 39.793	      4.05495
 50.054	      4.64227
 60.403	      5.39147
 70.119	      6.21825
 80.278	      7.17761
 90.320	      8.19005
100.328	      9.23687
125.527	     11.93011
150.863	     14.62265
175.602	     17.20368
199.964	     19.70258
226.583	     22.39827
249.914	     24.74279
273.048	     27.05961
273.303	     27.08530
300.880	     29.84625


(*****************************************************************************)

 NEXT SENSOR 

3432
  1.511	      1.55872
  1.999	      1.64383
  2.814	      1.77805
  3.228	      1.84217
  4.006	      1.95553
  4.215	      1.98451
  5.373	      2.13436
  7.035	      2.32231
  8.038	      2.42268
 10.024	      2.59835
 12.885	      2.81010
 16.121	      3.00746
 20.122	      3.20993
 25.460       3.44040
 27.543	      3.52489
 30.222	      3.63367
 34.954	      3.83412
 39.793	      4.06116
 50.054	      4.64785
 60.404	      5.39603
 70.119	      6.22148
 80.278	      7.17922
 90.320	      8.19029
100.328	      9.23535
125.526	     11.92472
150.864	     14.61383
175.602	     17.19152
199.964	     19.68715
226.583	     22.37912
249.914	     24.72000
273.048	     27.03345
273.304	     27.05902
300.880	     29.81582

(*****************************************************************************)

 NEXT SENSOR 

 3433
  1.511	      1.53839
  1.999	      1.62317
  2.814	      1.75685
  3.228	      1.82078
  4.006	      1.93388
  4.215	      1.96277
  5.373	      2.11216
  7.035	      2.29962
  8.038	      2.39978
 10.024	      2.57510
 12.885	      2.78647
 16.121	      2.98344
 20.122	      3.18553
 25.460	      3.41547
 27.543	      3.49995
 30.222	      3.60859
 34.954	      3.80875
 39.793	      4.03547
 50.054	      4.62177
 60.404	      5.36949
 70.119	      6.14972
 80.278	      7.15224
 90.320	      8.16326
100.328	      9.20844
125.526	     11.89840
150.864	     14.58846
175.602	     17.16688
199.965	     19.66338
226.583	     22.35594
249.914	     24.69807
273.048	     27.01255
273.304	     27.03835
300.880	     29.79663

(*****************************************************************************)

 NEXT SENSOR 

 3425
  1.498	      1.50249
  1.975	      1.58512
  2.809	      1.72171
  3.225	      1.78568
  3.994	      1.89709
  4.203	      1.92586
  5.368	      2.07563
  7.046	      2.26429
  8.019	      2.36140
  9.999	      2.53620
 12.977	      2.75504
 16.134	      2.94616
 20.075	      3.14503
 25.389	      3.37422
 27.357	      3.45383
 30.115	      3.56522
 35.114	      3.77678
 39.836	      3.99828
 50.090	      4.58443
 60.333	      5.32423
 70.302	      6.17172
 80.443	      7.13020
 90.514	      8.14600
100.343	      9.17411
125.649	     11.87947
151.425	     14.62028
175.955	     17.18122
200.228	     19.67324
226.874	     22.37452
250.255	     24.72682
273.082	     27.01637
273.191	     27.02706
300.375	     29.75299

(*****************************************************************************)

 NEXT SENSOR 

 3422
  1.509	      1.55089
  2.006	      1.63712
  2.810	      1.76887
  3.214	      1.83117
  4.005	      1.94593
  4.213	      1.97460
  5.384	      2.12574
  7.027	      2.31127
  8.009	      2.40964
  9.013	      2.50206
  9.987	      2.58486
 12.898	      2.79992
 16.112	      2.99540
 20.114	      3.19770
 25.433	      3.42691
 27.408	      3.50702
 30.167	      3.61883
 35.050	      3.82532
 39.803	      4.04837
 50.071	      4.63519
 60.421	      5.38303
 70.241	      6.21816
 80.264	      7.16391
 90.311	      8.17591
100.338	      9.22334
125.589	     11.91996
150.781	     14.59535
175.841	     17.20887
200.072	     19.69309
226.682	     22.38635
249.965	     24.72446
273.149	     27.04342
273.236	     27.05210
301.023	     29.82900

(*****************************************************************************)

 NEXT SENSOR 

 3423
  1.509	      1.57257
  2.006	      1.65951
  2.810	      1.79217
  3.213	      1.85484
  4.005	      1.97056
  4.213	      1.99941
  5.384	      2.15121
  7.027	      2.33730
  8.009	      2.43599
  9.013	      2.52867
  9.987	      2.61176
 12.897	      2.82763
 16.112	      3.02375
 20.114	      3.22655
 25.433	      3.45635
 27.408	      3.53642
 30.167	      3.64839
 35.050	      3.85539
 39.803	      4.07887
 50.071	      4.66633
 60.421	      5.41457
 70.241	      6.24928
 80.264	      7.19419
 90.311	      8.20470
100.338	      9.25041
125.589	     11.94223
150.781	     14.61188
175.841	     17.21867
200.072	     19.69672
226.683	     22.38310
249.965	     24.71553
273.149	     27.03039
273.236	     27.03871
301.023	     29.81224

(*****************************************************************************)

 NEXT SENSOR 

 3424
  1.509	      1.54965
  2.006	      1.63592
  2.810	      1.76764
  3.213	      1.82977
  4.005	      1.94477
  4.213	      1.97343
  5.384	      2.12462
  7.027	      2.30990
  8.009	      2.40821
  9.987	      2.58330
 12.897	      2.79817
 16.112	      2.99356
 20.114	      3.19594
 25.433	      3.42506
 27.408	      3.50490
 30.167	      3.61671
 35.049	      3.82311
 39.803	      4.04612
 50.071	      4.63274
 60.421	      5.38013
 70.242	      6.21454
 80.264	      7.15955
 90.311	      8.17046
100.338	      9.21750
125.589	     11.91261
150.781	     14.58656
175.841	     17.19798
200.072	     19.68078
226.683	     22.37278
249.965	     24.70989
273.149	     27.02973
273.236	     27.03844
301.023	     29.81836

(*****************************************************************************)

 NEXT SENSOR 

 3426
  1.498	      1.55541
  1.975	      1.63815
  2.810	      1.77518
  3.226	      1.83979
  3.994	      1.95189
  4.202	      1.98087
  5.370	      2.13126
  7.046	      2.32014
  8.019	      2.41739
  9.998	      2.59255
 12.976	      2.81210
 16.134	      3.00331
 20.075	      3.20194
 25.389	      3.43089
 27.358	      3.51078
 30.115	      3.62204
 35.113	      3.83356
 39.836	      4.05510
 50.089	      4.64089
 60.333	      5.37969
 70.300	      6.22593
 80.442	      7.18253
 90.514	      8.19602
100.341	      9.22129
125.650	     11.91912
151.424	     14.65110
175.955	     17.20363
200.227	     19.68727
226.873	     22.37962
250.253	     24.72400
273.081	     27.00532
273.190	     27.01633
300.374	     29.73210

(*****************************************************************************)

 NEXT SENSOR 

                                    4110
     	  		   1.445		     1.5869
     	  		   1.979		     1.6806
     	  		   2.785		     1.81413
     	  		   3.203		     1.87957
     	  		   3.973		     1.99256
     	  		   4.181		     2.02150
     	  		   5.407		     2.18067
     	  		   7.028		     2.36415
     	  		   8.068		     2.46842
     	  		  10.055		     2.64405
     	  		  13.005		     2.86142
     	  		  16.038		     3.04628
     	  		  20.011		     3.24847
     	  		  25.007		     3.46546
     	  		  27.432		     3.56394
     	  		  30.108		     3.67270
     	  		  35.152		     3.88675
     	  		  40.099		     4.12046
     	  		  50.169		     4.69968
     	  		  60.592		     5.45478
     	  		  70.301		     6.28080
     	  		  80.670		     7.25996
     	  		  90.877		     8.28845
     	  		 100.698 		     9.31346
     	  		 126.071		     12.01607
     	  		 151.339		     14.69044
     	  		 176.654		     17.31961
     	  		 201.090		     19.81421
     	  		 227.759		     22.50155
     	  		 250.534		     24.77941
     	  		 273.150		     27.03406
     	  		 273.279		     27.04678
     	  		 302.010		     29.90932

(*****************************************************************************)

 NEXT SENSOR 
                                   4115
     			   1.470		     1.5430
     			   1.991		     1.6339
     			   2.791		     1.76559
     			   3.208		     1.83043
     			   3.980		     1.94329
     			   4.204		     1.97435
     			   5.385		     2.12683
     			   7.033		     2.31272		     
     			   8.000		     2.40936
     			  10.064		     2.59152		     
     			  13.012		     2.80769
     			  16.086		     2.99390
     			  20.040		     3.19397
     			  25.086		     3.41183
     			  27.493		     3.50929
     			  30.148		     3.61664
     			  35.257		     3.83318
     			  40.061		     4.05966
     			  50.199		     4.64180
     			  60.364		     5.37618
     			  70.268		     6.21731
     			  80.054		     7.13946		     
     			  90.644		     8.20472		     
     			 100.130		     9.19510
     			 125.210		    11.86890
     			 150.269		    14.52662
     			 175.327		    17.13549
     			 200.903		    19.75217
     			 225.366		    22.22347
     			 250.445		    24.73772		     
     			 273.005		    26.99200
     			 273.301		    27.021136
     			 300.738		    29.76133

(*****************************************************************************)

 NEXT SENSOR 
                                   4126
     			   1.465		     1.5477
     			   2.050		     1.6489
     			   2.849		     1.77927
     			   3.277		     1.84501
     			   4.002		     1.95001
     			   4.281		     1.98842
     			   5.454		     2.13833
     			   7.005		     2.31216
     			   8.003		     2.41165
     			   10.047		     2.59125
     			  13.121		     2.81542
     			  16.315		     3.00640
     			  20.333		     3.20645
     			  25.765		     3.43769
     			  27.507		     3.50800
     			  30.066		     3.61133
     			  35.123		     3.82440
     			  40.013		     4.05852
     			  50.193		     4.63700
     			  60.490		     5.38055
     			  70.235		     6.20808
     			  80.555		     7.18123
     			  90.738		     8.20699
     			 100.780		     9.25546
     			 125.280		    11.86778
     			 150.684		    14.56216
     			 175.742		    17.17142
     			 200.975		    19.75441
     			 225.598		    22.24386
     			 250.856		    24.77806
     			 273.105		    27.00298
     			 273.287		    27.02135
     			 300.714		    29.76394

(*****************************************************************************)

 NEXT SENSOR 
                                   4127
     			   1.465		     1.5852
     			   2.050		     1.6877
     			   2.849		     1.81914
     			   3.277		     1.88524
     			   4.002		     1.99066
     			   4.281		     2.0933
     			   5.454		     2.18020
     			   7.005		     2.35519
     			   8.003		     2.45526
     			  10.046		     2.63577
     			  13.121		     2.86102
     			  16.315		     3.05300
     			  20.333		     3.25418
     			  25.765		     3.48660
     			  27.507		     3.55709
     			  30.066		     3.66082
     			  35.123		     3.87476
     			  40.103		     4.10941
     			  50.193		     4.68893
     			  60.490		     5.43304
     			  70.235		     6.26055
     			  80.555		     7.23309
     			  90.738		     8.25767
     			 100.780		     9.30464
     			 125.280		    11.91247
     			 150.684		    14.60118
     			 175.742		    17.20418
     			 200.975		    19.78030
     			 225.599		    22.26291
     			 250.856		    24.78962
     			 273.106		    27.00792
     			 273.287		    27.02645
     			 300.714		    29.76063

(*****************************************************************************)

 NEXT SENSOR 
                                   4128
     			   1.465		     1.5674
     			   2.050		     1.6697
     			   2.849		     1.80063
     			   3.277		     1.86694
     			   4.002		     1.97208
     			   4.281		     2.01068
     			   5.454		     2.16137
     			   7.005		     2.33603
     			   8.003		     2.43569
     			  10.046		     2.61634
     			  13.121		     2.84133
     			  16.315		     3.03285
     			  20.333		     3.23376
     			  25.765		     3.46609
     			  27.507		     3.53642
     			  30.066		     3.63993
     			  35.123		     3.85364
     			  40.103		     4.08812
     			  50.193		     4.66740
     			  60.490		     5.41165
     			  70.235		     6.23939
     			  80.555		     7.21249
     			  90.739		     8.23757
     			 100.780		     9.28535
     			 125.280		    11.89506
     			 150.684		    14.58607
     			 175.742		    17.19151
     			 200.975		    19.76984
     			 225.599		    22.26319
     			 250.856		    24.78335
     			 273.106		    27.00334
     			 273.287		    27.02152
     			 300.714		    29.75816

(*****************************************************************************)

 NEXT SENSOR 
                                   4129
     			   1.465		     1.5541
     			   2.050		     1.6557
     			   2.849		     1.78580
     			   3.277		     1.85148
     			   4.002		     1.95620
     			   4.281		     1.99471
     			   5.454		     2.14477
     			   7.006		     2.31866
     			   8.003		     2.41810
     			  10.046		     2.59804
     			  13.121		     2.82225
     			  16.315		     3.01338
     			  20.333		     3.21371
     			  25.765		     3.44521
     			  27.507		     3.51563
     			  30.066		     3.61901
     			  35.123		     3.83229
     			  40.103		     4.06657
     			  50.193		     4.64512
     			  60.490		     5.38872		     
     			  70.235		     6.21617		     
     			  80.555		     7.18924
     			  90.739		     8.21460
     			 100.780		     9.26286
     			 125.280		    11.87415
     			 150.684		    14.56750
     			 175.742		    17.17556
     			 200.975		    19.75697
     			 225.599		    22.24477
     			 250.856		    24.77715
     			 273.106		    27.00062
     			 273.287		    27.01897
     			 300.714		    29.75935

(*****************************************************************************)

 NEXT SENSOR 
                                   4135
     			   1.486		     1.5656
     			   1.993		     1.6574
     			   2.792		     1.78876
     			   3.208		     1.85325
     			   3.979		     1.96577
     			   4.201		     1.99663
     			   5.409		     2.15253
     			   7.032		     2.33526
     			   7.993		     2.43144
     			  10.061		     2.61389
     			  13.002		     2.82973
     			  16.021		     3.01295
     			  20.015		     3.21532
     			  24.998		     3.43101
     			  27.449		     3.53005
     			  30.128		     3.63863
     			  35.144		     3.85069
     			  40.104		     4.08423
     			  50.174		     4.66220
     			  60.491		     5.40784
     			  70.217		     6.23384
     			  80.535		     7.20701
     			  90.660		     8.22651
     			 100.749		     9.27981
     			 125.232		    11.88964
     			 150.712		    14.59135
     			 175.593		    17.18104
     			 200.865		    19.76658
     			 225.394		    22.24472
     			 250.637		    24.77588
     			 273.062		    27.01662
     			 273.346		    27.04493
     			 300.666		    29.77414

(*****************************************************************************)

 NEXT SENSOR 
                                   4136
     			   1.468		     1.5830
     			   1.993		     1.6751
     			   2.792		     1.80703
     			   3.208		     1.87176
     			   3.979		     1.98446
     			   4.201		     2.01543
     			   5.409		     2.17163
     			   7.032		     2.35462
     			   7.993		     2.45091
     			  10.061		     2.63354
     			  13.002		     2.84942
     			  16.021		     3.03258
     			  20.015		     3.23490
     			  24.998		     3.45063
     			  27.449		     3.54953
     			  30.129		     3.65799
     			  35.144		     3.87005
     			  40.104		     4.10354
     			  50.174		     4.68116
     			  60.491		     5.42637
     			  70.217		     6.25147
     			  80.535		     7.22325
     			  90.660		     8.24106
     			 100.749		     9.29229
     			 125.232 		    11.89653
     			 150.712		    14.59140
     			 175.593		    17.17436
     			 200.865		    19.75289
     			 225.394		    22.22414
     			 250.638		    24.74829
     			 273.062		    26.98257
     			 273.347		    27.01110
     			 300.666		    29.73228

(*****************************************************************************)

 NEXT SENSOR 
                                   4137
     			   1.468		     1.5584
     			   1.993		     1.6504
     			   2.792		     1.78225
     			   3.208		     1.84688
     			   3.979		     1.95969
     			   4.201		     1.99062
     			   5.409		     2.14686
     			   7.032		     2.32980
     			   7.993		     2.42608
     			  10.061		     2.60864		     
     			  13.002		     2.82461
     			  16.021		     3.00808
     			  21.015		     3.21055
     			  24.998		     3.42636
     			  27.449		     3.52547
     			  30.129		     3.63401
     			  35.144		     3.84622
     			  40.104		     4.07999
     			  50.174		     4.65833
     			  60.491		     5.40430
     			  70.218		     6.23060
     			  80.535		     7.20423
     			  90.660		     8.22391
     			 100.749		     9.27724
     			 125.232		    11.88675
     			 150.712		    14.58791
     			 175.593		    17.17691
     			 200.866		    19.76202
     			 225.394		    22.23867
     			 250.638		    24.76898
     			 273.062		    27.00896
     			 273.347		    27.03711
     			 300.666		    29.76487

(*****************************************************************************)

 NEXT SENSOR 
                                   4138
     			   1.468		     1.5592
     			   1.993		     1.6505
     			   2.792		     1.78142
     			   3.208		     1.84559
     			   3.979		     1.95769
     			   4.201		     1.98839
     			   5.409		     2.14380
     			   7.032		     2.32572
     			   7.993		     2.42152
     			  10.061		     2.60332
     			  13.002		     2.81824
     			  16.021		     3.00070
     			  20.015		     3.20230
     			  24.998		     3.41713
     			  27.449		     3.51582
     			  30.129		     3.62397
     			  35.144		     3.83560
     			  40.104		     4.06858
     			  50.174		     4.64532
     			  60.491		     5.38987
     			  70.218		     6.21481
     			  80.535		     7.18669
     			  90.660		     8.20490
     			 100.749		     9.25686
     			 125.232		    11.86353
     			 150.712		    14.56196
     			 175.593		    17.14881
     			 200.866		    19.73161
     			 225.394		    22.20708
     			 250.638		    24.73576
     			 273.062		    26.97449
     			 273.347		    27.00279
     			 300.665		    29.72980

(*****************************************************************************)

 NEXT SENSOR 
                                   4139
     			   1.468		     1.5500
     			   1.993		     1.6412
     			   2.791		     1.77182
     			   3.208		     1.83584
     			   3.979		     1.94791
     			   4.201		     1.97861
     			   5.409		     2.13375
     			   7.032		     2.31571
     			   7.993		     2.41147
     			  10.061		     2.59328
     			  13.002		     2.80836
     			  16.021		     2.99095
     			  20.015		     3.19267
     			  24.998		     3.40764
     			  27.449		     3.50640
     			  30.126		     3.61467
     			  35.144		     3.82619
     			  40.104		     4.05934
     			  50.174		     4.63614
     			  60.491		     5.38072
     			  70.218		     6.20602
     			  80.535		     7.17837
     			  90.660		     8.19716
     			 100.749		     9.24992
     			 125.232		    11.85889
     			 150.712		    14.56017
     			 175.593		    17.14985
     			 200.866		    19.73568
     			 225.394		    22.21392
     			 250.638		    24.74585
     			 273.062		    26.98696
     			 273.347		    27.01553
     			 300.665		    29.74589		    

(*****************************************************************************)

 NEXT SENSOR 
                                   4141
     			   1.468		     1.5716
     			   1.993		     1.6634
     			   2.791		     1.79490
     			   3.207		     1.85937
     			   3.979		     1.97179
     			   4.201		     2.00275
     			   5.409		     2.15875
     			   7.032		     2.34120
     			   7.993		     2.43752
     			  10.061		     2.62008		     
     			  13.002		     2.83586
     			  16.021		     3.01910
     			  20.015		     3.22151
     			  24.998		     3.4711
     			  27.449		     3.53617
     			  30.129		     3.63369
     			  35.144		     3.85673
     			  40.104		     4.09017
     			  50.174		     4.66780
     			  60.491		     5.41303
     			  70.218		     6.23839
     			  80.535		     7.21074
     			  90.660		     8.22936
     			 100.749		     9.28155
     			 125.232		    11.88882
     			 150.712		    14.58756
     			 175.593		    17.17457
     			 200.866		    19.75732
     			 225.394		    22.23252
     			 250.638		    24.76086
     			 273.062		    26.99920
     			 273.347		    27.02776
     			 300.665		    29.75579

(*****************************************************************************)

 NEXT SENSOR 
                          3388
     		    1.501			  1.56991
     		    2.006			  1.65782
     		    2.813			  1.79102
     		    3.228			  1.85539
     		    3.999			  1.96796
     		    4.210			  1.99733
     		    5.393			  2.15045
     		    7.067			  2.33951
     		    8.045			  2.43737
     		   10.044			  2.61436
     		   12.903			  2.82596
     		   16.175			  3.02537
     		   20.178			  3.22747
     		   25.524			  3.45861
     		   27.511			  3.53939
     		   30.307			  3.65302
     		   34.955			  3.85021
     		   39.703			  4.07293
     		   50.051			  4.66399
     		   60.340			  5.40673
     		   70.124			  6.23746
     		   80.316			  7.19779
     		   90.332			  8.20553
     		  100.290			  9.24440
     		  125.488			 11.93083
     		  150.454			 14.57854
     		  175.560			 17.19209
     		  199.910			 19.68362
     		  226.492			 22.36911
     		  249.761			 24.70173
     		  272.897			 27.01347
     		  273.176			 27.04113
     		  301.352			 29.85508		     

(*****************************************************************************)

 NEXT SENSOR 
		4568
     			   1.483		     1.5214
     			   1.996		     1.6093
     			   2.830		     1.74410
     			   3.222		     1.80378
     			   4.027		     1.91927
     			   4.219		     1.94543
     			   5.448		     2.10122
     			   7.055		     2.27929
     			   8.080		     2.38014
     			   9.233		     2.48367
     			  10.085		     2.55426
     			  13.086		     2.77122
     			  16.125		     2.95281
     			  20.188		     3.15554
     			  25.288		     3.37283
     			  27.039		     3.44313
     			  30.380		     3.57709
     			  35.156		     3.77806
     			  40.109		     4.01008		     
     			  50.189		     4.58611
     			  60.327		     5.31618
     			  70.144		     6.14811
     			  80.640		     7.13880
     			  90.776		     8.16157
     			 100.909		     9.22227
